"","1-Aminocyclopropane-1-carboxylate","1-Pyrroline-4-hydroxy-2-carboxylate 3_?","2-Amino-6-oxopimelate","2-Aminoacrylate","2-aminoadipate-6-semialdehyde","2-Aminoadipate 1_?","2-Deoxy-D-ribose 1-phosphate","2,6-Diaminoheptanedioate 1","2.3-Dihydrozy-2-methylpentanoate 2","3-Amino-isobutanoate 1_?","3-Methyl-2-oxopentanoate 1_?","4-Acetylaminobutanal_?","3-Amino-isobutanoate 1","5-Methylthioadenosine","Pyrroline-3-hydroxy-5-carboxylate 2","Acetyl-2, 6-diaminopimelate","Acetylhomoserine 2","Acetylmuramate","Acetylornithine","Adenine","deoxyguanosine 1","AICAR","alpha-Aminopropiononitrile","Anthranilate 1","Arginine","aspartate","alanine 1","Carbamoyl-L-aspartate","Cis-aconitate","Citrate","Citrulline","Cysteine","d-ala-d-ala 2_?","deoxyguanosine 1_?","Deoxyribose 2","Erithro-3-Methylmalate 2","erythro-4-Hydroxyglutamate","Ethyl malate 2_?","Formyl-methionine","Fumarate","Galactono-1,4-lactone","glutamate","glutamine","Glutamylcysteine_?","Glycerate","Guanosine","Hexose phosphates","Histidine","Homo-cisaconitate 2_?","Methylcitrate 1","homoserine 2_?","Hydroxyectoine_?","hypoxanthine","Isopropylmalate","Isopropylmaleate","ketoglutarate","Leucine","lysine","malate","methylmaleate 1","d-ala-d-ala 2","Norepinephrine","Ornithine","PABA 2_?","Phenylalanine","proline","Pyrrole-2-carboxylate","Pyrroline-3-hydroxy-5-carboxylate 2_?","S-Adenosylmethionine","serine_?","succinate","succinate semialdehyde 1","Succinyl-LL-2,6-diaminopimelate 1","Tartronate semialdehyde_?","Threonine 1","tryptophane","Tyrosine","valine","Aspartate 4-semialdehyde","2-Dehydro-3-deoxy-L-rhamnonate 3","glyceraldehyde3p","pentose 5-phosphate","Sedoheptulose 7-phosphate 1"
"H5708_30",12.5517182187465,9.90853218433394,10.5486169456186,9.63248126648764,9.37713413977679,7.57811317404594,7.86070673258573,9.03130154307,7.33817461828361,8.49325192691963,9.0846545391061,9.84055333679759,10.2280038835477,10.025917057285,12.8033364021991,9.45637515357425,10.4820642365058,5.57148082289607,9.06826445843492,9.45138230831052,8.26498049715767,9.1619540704286,9.59639840303961,8.14873934456112,9.60165453284202,11.9882588370822,12.1315634575417,9.86682506757101,8.40121721095162,10.9416472666913,10.3610160837908,8.95417886564556,4.65740362979592,6.39950504948626,9.47651112762787,9.22260541072349,9.86182638448491,9.62952790784066,5.95523247772007,7.60126950466677,11.3327493721532,12.8705850504628,8.48653211389617,8.61702145484606,10.4926628916398,7.33684398780695,12.2780143915281,8.2517522236537,6.83640791127615,8.38634075187337,8.76586246427078,8.1787619328062,8.38014104907257,9.83440819349005,7.78786507030389,9.60704162561318,12.7814326062817,9.25621254446308,8.48398173903753,7.64290660462328,10.2953708918699,7.04887393736917,9.0887045919182,8.3739904280685,11.5580429687422,10.2424133665994,9.33848441456228,10.059646102177,8.39075921412518,13.7253045960136,8.42159987169867,8.3173403369658,8.85090271372947,6.64852200507628,11.4040297029946,8.47260893395726,10.2060739028396,13.2618664632605,8.04428163545038,9.82841165921433,12.2127110039406,11.515031301341,12.3636004138766
"M1608_31",12.6628362801001,10.2673500640586,10.088936427921,9.20785577364854,8.74673162213112,8.2451223504975,7.27175970837211,9.08271919506541,8.10138479585079,7.57450881775777,8.99052879385151,9.85556527351584,9.73953628214369,9.90256421683361,12.9128680550028,9.21989507733002,10.5063445840366,5.90391981664303,8.49959290369897,9.43885663359535,8.56189565863447,9.22282095972527,9.58949928478328,8.31181889844503,9.82682966717226,11.9050185510953,11.7416393289784,8.813842949416,7.84565001354679,11.1056940691846,10.3925764156393,8.95377832010696,6.07367192133133,7.16308001160237,7.08195934184448,10.3258991452377,10.0025440077062,9.77781917063885,5.58812178563851,7.31207047534765,11.0620108023555,12.9568391944181,8.63692805148002,8.4056052798711,8.16844737347718,7.43118470841185,12.0172852853136,8.92785812536846,6.73325671064729,7.6054160119453,8.98170779270155,8.3994851157157,7.71389349118426,9.68678932269172,7.66547574383478,9.77540471458655,12.4668566861648,9.63856025958505,8.95636902127599,8.60853592253932,10.1838529274369,7.20303119074848,9.93856831554489,8.23582116333808,11.6147153416252,9.84738551916563,9.95596367486301,10.4773700252227,8.64483042036574,13.6283106180333,8.59478783607803,8.50652800566225,9.53236739407658,6.92301542139564,11.1459544120087,9.55608979475478,10.1795915781317,12.281867981764,7.40271982122496,9.99278011098618,11.9357008224406,11.2029638924888,11.9882614662041
"M1608_32",12.3016739363224,9.92225824509871,9.71320878009181,9.20611888195295,8.99664707625268,8.11421601447999,6.92753205705473,8.89414781108003,7.59318957065492,8.32118446576946,8.94803574700082,9.67068822838736,9.39662156618243,9.4990552093222,12.5606771660928,8.90776071691292,10.2860396393861,5.90391981664303,8.22752327804718,9.42999939211284,8.44939868008078,9.1939870280788,10.2189786336798,7.51225266232074,9.32257498158228,11.6097472006695,11.5412541910076,8.35320402252923,7.76184430845118,10.9448800320517,9.99608174446366,8.69865185372665,6.07367192133133,7.16308001160237,6.39186319755217,10.0889067628225,9.53352570807545,9.86874433665617,5.58812178563851,7.64215236175965,11.001949122994,12.6730568379984,8.63692805148002,8.22220423420312,8.11723768306966,7.43118470841185,11.7074733516204,8.63347034746428,6.80087980104435,7.40120709140868,8.54614466830348,7.66528764219911,7.71389349118426,9.34018386102358,7.33483366835955,9.51106444925535,12.275068327101,9.54351313509427,9.19056496877751,8.31343655736147,9.91421661813531,7.20303119074848,9.15903044219706,7.87966714843368,11.3042716848549,9.78854503788511,9.76824426167698,10.3415243063851,8.21087071425572,13.6645903280719,8.35648872135856,8.21400711444723,8.90520371375207,7.02835399284914,10.8849477040976,9.19653002985463,10.0425167381228,12.0145429292991,8.08063782120228,10.0485319791444,11.6193530409462,10.8354361866357,11.6275837876296
"M1608_33",12.5704827810951,10.0316345399043,10.1344378970171,9.20696451340071,9.35451676219415,8.1288267586844,7.04360300303723,8.89545558167797,7.60815568918983,8.33813336765414,8.8839144663925,9.76426865160018,10.4230703699565,9.79272895126616,12.822230511751,8.98795038112779,10.7382064374602,5.90391981664303,8.36874085327217,9.57182220119691,8.29642850840623,9.22286067528893,9.45563511374493,7.82708140909472,9.51026904637332,11.8098228763878,11.6025211173213,8.37914749600053,8.05971150769548,11.0756140912167,10.2491319262563,8.84078868703404,6.07367192133133,7.16308001160237,7.06343896786363,10.3410134304529,9.69043270342754,9.637204052252,5.58812178563851,7.40397630021756,10.9807668118734,12.8673009272869,8.63692805148002,8.52811203301852,7.93564501743295,7.43118470841185,11.8909905343243,8.51789786497732,6.68239827676842,7.51618621836683,8.71624550274201,7.82231789262187,7.71389349118426,9.62886183128815,7.71944470782216,9.53848669670352,12.0825896311354,9.61129747694574,8.89911881395187,8.50155687940443,10.0765135601355,7.20303119074848,9.61351616814276,8.17749837098479,11.5271616753806,9.91918679581514,9.64951759146778,10.2548468672267,8.42725114169004,13.6236828063823,8.58684336025244,8.27515222337908,9.1285040343797,6.85316322023161,11.0112088282624,9.3058866975976,10.0074938947906,12.2552303685139,8.12045550176656,9.82123986055951,11.8317893086199,11.0890917014601,11.8556993795829
"M37351_34",13.0320125660111,10.2840875256979,11.1710212778833,9.77070501390304,9.32027292739071,8.14061664517162,7.67277155860653,9.16173869719102,7.6534828699379,8.61280023750107,8.93735591726814,9.80342217544287,10.5638226224351,10.2743764311085,13.2788522657415,9.85597550059102,10.9838023144019,5.30457737863398,9.39346981896811,9.47840238375693,8.30718175435622,8.89480886955025,9.59937444607028,7.77744490787309,9.97770616176369,12.3112831938828,12.5117276742766,9.88071184613525,8.74719912803115,11.3283651550808,11.0392651845418,9.23839244702902,5.62028239380125,8.06003122068141,9.68457716408974,9.42077792611061,10.0404116455459,9.43329531476091,5.59149497658388,7.40050294360071,11.3577237771083,13.3040735293352,8.85443186824136,8.50755284304405,11.5993663164483,7.62460280703439,12.7151074223697,8.73446496031114,6.77282500947993,8.44450968630629,9.3931208987218,8.77923738078082,8.33537035017221,10.1297801255858,8.09509189132861,9.68676111657236,12.727092265922,9.70731334432057,8.81781627425997,7.94861446278301,10.5080968306925,7.25816141014106,9.96275219865839,8.54561197811772,11.7605878276329,10.6845365496277,9.39372531155113,10.4844678127577,8.68759197037,13.6651763610139,8.6819357496524,8.41660922026393,9.7667145191666,6.85157273118616,11.7668979060677,9.63474283379276,10.8062308388936,13.6551938009432,7.85508637520867,9.67304956373167,12.5549686079835,11.9706080018724,12.8516745533968
"M37351_35",12.9083508818931,10.2478656087706,11.1434195803608,9.66884579125703,9.53403613700762,7.54794166923884,8.0898850811887,9.00598572006686,8.00963434881799,8.56908047033091,8.9421454279256,10.0094307185111,10.3240608333258,10.3113998001443,13.1613401240824,9.82930890045792,10.907758086112,5.30457737863398,9.29943971639295,9.63421667820004,8.36046730191235,8.97289505710761,9.63487811206285,7.21880777533448,9.67148559437182,12.2537688348585,12.3292110145285,9.95736165983291,8.98371325242794,11.3120830548714,10.8017662965727,9.2057440662858,5.62028239380125,8.06003122068141,9.5262021484495,9.55864016507751,10.0462789086974,9.20547972965169,5.59149497658388,7.25474635807509,11.4057588983186,13.2173222805372,8.85443186824136,8.1344942420617,11.7927004689428,7.62460280703439,12.6829873306142,8.58876960139357,6.39317056029832,8.44928089078141,9.16727846309904,8.76937569371613,8.33537035017221,10.211771980661,8.21426310389226,9.68586381373221,12.618063212947,9.83880700754658,8.51613495329308,7.69763728453963,10.3727034671417,7.25816141014106,9.76615607047277,8.48234681637466,11.6107623745863,10.4975554963362,9.08203687352148,10.1831893120384,8.70796649050382,13.668357828053,8.66449993864348,8.38206242794239,9.46138613424409,6.76737304704079,11.6125788327765,9.5197405929698,10.6903053664378,13.6097424469837,8.30414202889359,9.44981407062133,12.5676102158206,11.9186880341637,12.8137031898131
"M37351_36",12.9554736515648,10.269549069197,11.1970657303515,9.82197832310266,9.44178342706505,7.83433617359224,8.10953431838377,9.13684820723314,7.92197764858582,8.94203638880309,8.88681926764414,10.1157190368916,10.7298485177317,10.2793670085184,13.2151321162572,9.86163305304509,10.925625691425,5.30457737863398,9.23986069419334,9.52287955836318,8.08284656875329,9.05246849219917,9.55162491376563,8.1845829080625,9.63118826951354,12.3274927341826,12.5188273150599,10.1129035893802,8.97665559201417,11.3548961861944,10.8697471372833,9.15398162794561,5.62028239380125,8.06003122068141,9.45948260326555,9.65102635364997,9.88434562776974,9.06163512960254,5.59149497658388,7.10992031034504,11.3560418515522,13.2183319688096,8.85443186824136,8.48460817297135,11.9538147724873,7.62460280703439,12.6248994780753,8.49677982588933,6.26278114729534,8.4938627312345,9.24799559674013,9.08179809926089,8.33537035017221,10.1938898362592,8.20876821849166,9.4252548222314,12.7485940877638,9.87944733104364,9.0562338467518,8.19806009036861,10.4947168738677,7.25816141014106,9.76169491243119,8.59814549099979,11.680861656192,10.6689151611005,9.35151531124144,10.3275267047186,8.72193535096031,13.6406353711464,8.62917005090734,8.16840072565595,9.51799418198904,6.85413521422862,11.6824931247256,9.61465216537645,10.7482343551937,13.8126640164656,7.90307833211079,9.32738033153569,12.5348831755686,11.8908307565944,12.7753020304573
"M6075_37",12.9698069564127,10.3103408184793,10.9499520095644,10.0081383661793,10.1308422920239,8.49588825335081,7.97242317507684,9.1234335988896,8.55187701802611,10.1711756932308,8.8505825968869,9.63155392116799,10.5225779157423,10.3120988952926,13.2217420938994,9.89621800850345,10.7093685434393,5.53982092887679,9.43730711395074,9.17447922878986,8.3355215723735,9.12149567208909,9.58070733855227,8.37572111191948,10.0855659364594,12.5334399728526,12.3430677623132,10.1598815740091,8.1246695821975,11.2259032901442,10.8558595258797,9.11254009438698,6.0227130258844,7.56481824118991,9.15077228812791,9.47818150100951,9.99875216173629,9.52191213866547,6.61386307209857,7.3428877456663,11.3070391281392,13.2331906591382,8.92998431758562,8.37019684086568,10.6973268978329,7.7015090361014,12.4726136148599,9.3792289025753,6.7099618974016,8.67271911666255,9.32366159675625,9.19160979424655,8.22407739591976,10.0261165720198,7.98035450592337,9.70652667304254,12.976332802799,9.81433106667337,8.84665707657133,7.84271677645174,10.4131376797562,6.92479876620681,9.97502853513224,7.81036790412281,12.0894912664723,10.5553853693971,9.38270235118897,11.1285828725426,8.70733002992442,13.7099500510107,8.43553306512022,8.41776760024177,9.34615315529321,6.86961032064613,11.8265718357534,9.25778260321001,10.8784957251733,13.6444418964796,7.80691563930771,9.72577613324185,12.4283462431719,11.6928952219313,12.4876611817301
"M6075_38",12.829099138224,10.1377357661638,10.8147359748421,9.76678724541026,9.52146400769774,8.82944957218534,7.95958089824396,9.07633150861605,8.47375093686814,9.91121784359677,8.96513345346475,9.84098755181142,10.2698359648738,10.2864776339722,13.0782466560528,9.96081704794706,10.6035851583614,5.53982092887679,9.20201605322306,9.44443504061971,8.40326537385286,9.2095757756215,9.48288761711751,8.27472068982429,9.56342040324787,12.3591457079268,11.9528019816882,9.97634018836841,8.2362517213669,11.0425775629034,10.64559870004,9.15880846171055,6.0227130258844,7.56481824118991,8.92104680203278,9.49735101410394,9.9792346212741,9.40115929486341,6.61386307209857,7.39709340894888,11.2513699851748,13.1484835888241,8.92998431758562,8.38062158985056,10.3243908723894,7.7015090361014,12.4284725746849,8.42405587449883,6.96984665104733,8.73708641714762,9.34564376965703,8.67370007337242,8.22407739591976,10.0461958999414,8.05770648832234,9.72118885036129,12.5706028524767,9.78934036325423,8.47773469959597,7.90334617034795,10.3096361015996,6.92479876620681,9.52749303083884,8.26512671968462,11.8752352071622,10.4157044020158,9.32511300377057,10.3774409609507,8.89182513985199,13.5797257909182,8.42868836891794,8.42533123019437,9.27554485085807,6.21961064422316,11.5530111840979,8.82508142651274,10.4549411297545,13.4930830294829,7.8749855670331,9.68724348484029,12.4080077347768,11.6558490018333,12.4489907835898
"M6075_39",12.986927081399,10.2178643077414,10.9294743212455,9.88501549287269,10.1455680987153,8.69390324344731,8.14071807496653,9.26910335227246,8.51037761271458,9.93837036045247,8.68211145607066,9.81527698097748,10.5111115151817,10.4509617178839,13.249180785944,9.95113649986151,10.7770941967736,5.53982092887679,9.2075067886078,9.33273399436599,8.22201389234109,9.25684150504313,9.63657803643296,8.2624152685981,9.92973466508922,12.3553550165845,12.0790211736416,9.80182298296062,8.30631295242978,11.2123795527434,10.8169227821889,9.14215749045817,6.0227130258844,7.56481824118991,9.1988582172704,9.46928551206667,9.94301986595013,9.56371548124993,6.61386307209857,7.42381615342985,11.3889854408154,13.2736188851869,8.92998431758562,8.64789439766972,10.585272571211,7.7015090361014,12.3942606296944,8.68533252965598,6.61090806011793,8.63005017642641,9.26622448897025,8.70175239021506,8.22407739591976,10.2066093370967,8.07981540753078,9.7021178275507,12.7996563468293,9.76796789073228,8.93867575521011,7.84898820987992,10.2830820778899,6.92479876620681,9.65931053006822,8.47627179414378,12.0228480912909,10.623650769947,9.45514583116165,10.6874726936728,8.91787687933015,13.6142497085792,8.59248270084019,8.43189480243557,9.53027214173608,6.71520717314248,11.6564682942081,8.897408614824,10.671229663775,13.3422413582065,7.9537560426132,9.76366865831421,12.4342557402755,11.6064845280206,12.3839062510757
"M74707_40",13.102451677473,10.273471783233,10.7638045045525,9.50206704233949,10.9630836431997,9.58659615605321,7.78610116997519,8.99393955200015,8.01741816744831,9.81843954433382,8.64015249583367,9.14354287950852,10.8888903581465,10.4479295398884,13.3454511296048,9.46039055494111,10.6866352461052,7.67984278651354,9.17450843955681,9.39100251035638,8.58602440051742,8.97025506007466,9.60367920109071,8.12573728352326,9.83492671512817,12.0011121266618,12.0506087175297,9.71109463584018,8.07438322562707,11.3080585097955,10.7371777318584,9.28696048451646,6.67895598092654,6.19913240852841,8.02969280126412,9.93826855215388,9.97481303282087,9.86368599068254,8.47410840214695,7.37154654349952,11.0300376370495,13.3387335422443,8.87758184060677,8.27089176268475,11.3250010536983,6.60100961170678,12.3882431688702,8.48059931708321,7.12318561572408,8.36003445131245,9.08685868837589,8.74517524403793,8.17822358597924,9.71414191761431,7.48545422447901,9.81479998951114,12.4075340986652,9.76928828474211,8.85229841416312,7.26333715735773,10.2714442744865,6.99982059226033,9.75922665574282,7.57008157969342,12.288025732091,10.4383374437962,9.87965539451576,10.3489068175332,8.4878404824475,13.788575756186,8.36802211540918,8.61806813135902,9.61979322386195,7.01964148203778,11.1550956591481,9.19164207059287,10.4287019573118,12.5012532539533,8.05185264526467,10.0426127829004,12.0802871652076,11.3465350379896,12.2646238602989
"M74707_41",13.0797541385211,10.2631825910497,10.9207092073123,9.70898450136582,10.7171892008036,9.66777782075204,7.91402075214111,9.17030431077063,8.7742197616085,9.92998521964982,8.70424961464493,9.50317239245076,10.6770198866559,10.5893377534041,13.3276733592524,9.91976986669168,10.6613665122031,7.67984278651354,9.11700328878717,9.42518305680093,8.31062335697817,9.22970009691488,9.74075373217449,8.32871548883191,9.52146354349549,11.9885235842052,11.9843161511761,9.68838940975841,8.27339222539921,11.2601192098076,10.8419131195664,9.39136852877034,6.67895598092654,6.19913240852841,8.08111158777967,10.2610905203509,10.2742957071299,9.46824713793493,8.47410840214695,7.27053771047519,11.0407079838513,13.3555932292196,8.87758184060677,8.30575108921928,10.8115362008635,6.60100961170678,12.3272259219029,8.90567438833266,7.07636901292303,8.48483797068857,9.36932681779395,8.79584730726027,8.17822358597924,9.91857147063781,7.71209550922075,9.85044893248066,12.4901733619607,9.89820378341215,8.90240053739614,7.023463636193,10.2599431361745,6.99982059226033,9.54067375658228,8.15287647113599,12.3147666214572,10.4134036404634,9.54269850176827,10.5760701256243,8.66935617110047,13.6358787561798,8.36458533144168,8.62596987180341,9.53983266612759,7.13720680738676,11.2246943858561,9.12090699485799,10.4453118784765,12.5489751026787,8.15877073415791,9.69227949530741,12.1703646117329,11.3097912543218,12.2291566293602
"M74707_42",13.267539873713,10.3679954618071,11.0862684153332,9.7173486143575,10.9639588077688,10.0377282614584,8.00382358709948,9.33256371895377,8.67542857539921,10.0375928658588,8.71590246946523,9.84980673740699,11.1285785299079,10.6603813692978,13.5262395488764,10.0104058432012,10.9215011027096,7.67984278651354,9.13637411336606,9.55759704157065,8.39102968154305,9.03152867345418,9.46616538569476,7.97062939313045,9.78188361952319,12.2264880692854,12.075159983594,9.68063346414626,8.49088295181738,11.4879714867678,11.0922886888173,9.30698609684183,6.67895598092654,6.19913240852841,8.15309923008112,10.1875095353589,10.2431138874043,9.5944754386265,8.47410840214695,7.30191398151737,11.1550413513055,13.5109303386398,8.87758184060677,8.23093484585336,11.2751950830905,6.60100961170678,12.4263964057006,8.70096045112357,6.74792742295613,8.61630611469641,8.85731294263961,8.84640483015802,8.17822358597924,10.0085340925815,7.81269999320298,9.87928437505161,12.3989326219142,9.87262421341993,8.96008419538873,7.23942050255892,10.4212920593979,6.99982059226033,9.94024075900603,7.44873651421324,12.5005116681415,10.6812897861583,9.75114273981563,10.6149110588518,8.76101506841274,13.6399319556907,8.33773968050755,8.66432440485762,9.65796964239936,7.03949615677723,11.2995984215299,9.27783182236315,10.545006067661,12.7206684465053,7.82778426299115,9.81129197617638,12.2702073581666,11.3997923767709,12.3199500656311
"S86968_43",13.145444280835,10.409132220064,10.8013327975114,9.58912310333354,9.14992250614762,7.76539520500636,7.69625275322359,9.51168301364908,7.89606433588725,8.18106583705538,8.60725383062861,10.0832296713078,10.5690690231998,10.6584184355714,13.391947148186,9.46957803546176,10.6222379988073,5.8513702355676,9.27288364809238,10.4305210073702,8.19768341575841,9.05789910675808,9.75030543953665,8.97760642038893,9.73355923175009,12.3086496373962,12.3803624210329,9.4689713805506,8.88442759912495,11.6071999443024,10.5180281003125,9.37934684849774,6.44846963187376,7.82860083106495,9.61406781001748,9.41473816351015,10.0852190714684,9.7512943593062,6.52830749101237,7.15767077940323,11.5031560547086,13.3941619399248,8.95303144310597,9.05889903621499,11.6578167710501,7.71942306959191,12.6913322772986,9.07133159157163,6.99087395202773,8.53250372608539,9.21890803162028,8.1404512123754,8.17812195862809,10.6337557780695,8.67254826879662,9.63203854034439,12.8193962591533,9.6669362437344,8.89020522100663,7.68778035652154,10.3216545584589,7.12412158790389,9.35588085744546,8.40834491107687,12.0379859677533,10.492647848014,9.59701018599032,10.5807724299523,9.12549217172268,13.6505246800787,8.71927320662903,8.42586791260539,9.99063014542181,6.42786427014054,11.8199080752775,8.87079543806566,10.4367547895461,13.1997343249889,7.66352220163604,9.93094592846657,12.6773828367498,11.9604276859372,12.7543735771225
"S86968_44",13.0013517364359,10.1290583160933,10.749733224346,9.49636187153726,9.34772060711384,7.88870475084908,8.21210952878369,9.29739160984111,7.58852164584367,7.83922459370552,8.67834256463434,9.97607114924184,10.3316577825313,10.5695652416006,13.2417687487457,9.44051268506226,10.4226629510316,5.8513702355676,9.07531991553489,9.58160322556526,8.26171689370377,9.1420360409167,9.64233226414228,8.79217420521408,9.87168675302671,12.1686250551086,12.1597362125638,9.32887586230232,8.83404867241687,11.4542447380482,10.4509269621674,9.22677422156934,6.44846963187376,7.82860083106495,9.48198643587879,9.30182394124264,10.1111080214432,9.56333802894988,6.52830749101237,7.24528020967115,11.3755165845949,13.2650641692024,8.95303144310597,8.87281441529782,10.7857248759625,7.71942306959191,12.5638628875093,8.78069456473081,6.58865499046669,8.40387416431481,8.88275380817712,8.59340836716305,8.17812195862809,10.4811597184811,8.51905658906689,9.63488951688814,12.5248831081912,9.59469696256559,8.75094435247716,7.79433916756233,10.2646710531283,7.12412158790389,9.31971583110566,8.4938715116847,11.8807548377701,10.4164076232337,9.39080711156804,10.531638117863,8.98845678022067,13.6062779899615,8.55849550864266,8.33364100987027,9.75103605154391,6.72994768438606,11.6787476314685,8.77019712371197,10.2702593841836,13.1080798692023,8.1838674456366,9.82441994360087,12.5741403618684,11.8600819247296,12.6491286833954
"S86968_45",13.1608220471213,10.4652196568838,10.6709630030464,9.87901312946575,9.12515754265195,8.01724501439861,7.67216840471021,9.4531824557354,7.92840577279198,8.5728950672648,8.74343043402449,10.2410936802675,10.5926083958803,10.6211587175098,13.3853859867409,9.5523742795449,10.6872923007197,5.8513702355676,9.17910316812233,10.6676599616781,8.85805612530836,8.98709249906072,9.48280390435366,9.12007687163622,9.74659748950867,12.3111594188634,12.5254752662888,9.49402128157206,9.05179691664923,11.5551551436145,10.6650718641201,9.23923720965407,6.44846963187376,7.82860083106495,9.43678871686255,9.47538477200313,10.3135796141522,9.58354422250744,6.52830749101237,7.22966487313242,11.5440064068183,13.3982341126839,8.95303144310597,9.11215056385563,10.8319452720621,7.71942306959191,12.7255955345378,9.06231041674497,7.02305757203295,8.64434501545934,9.43219468746248,8.8312811847441,8.17812195862809,10.7050307021436,8.77473743218284,9.78917449127775,12.9401398038606,9.72480775447095,8.74409523029778,7.47079795010176,10.4371735530593,7.12412158790389,9.71620909409522,8.28166767597167,12.1122571097419,10.5921593372054,9.63338297467327,10.7786612324077,9.21329285399993,13.6131876514289,8.41445025193811,8.53799597260084,9.93490114883036,6.90248912903846,11.8351370934756,8.86743038241215,10.4920857226099,13.3962050083221,8.14786696285055,9.79795125609976,12.8071754776804,12.0084752648812,12.8109536560415
"T38079_46",12.6949783791141,9.79518269379058,10.3315753106041,9.24167411204234,10.801509067599,9.10407700265731,7.29021477083034,8.92658975493709,6.65118044491475,10.0701408279317,8.72304471843088,8.89897267907384,10.2273743141307,10.1000557581027,12.9359145955802,8.98490822457305,9.97770516084612,5.39261707037425,8.67016441509455,9.61566524869512,8.46879412090256,9.05692846885723,9.79432857315091,7.91273126143901,9.48070875551359,11.6592233188665,11.6430400660524,8.85767767178916,8.25213586652329,11.2015057980425,10.4853149938342,8.47917253783194,5.99096472991364,7.40976573748264,8.74047719195251,8.65637588836206,9.39601868172177,9.69495267610149,6.50620718699856,7.31769201365555,11.0200910975882,12.9130122213222,8.37276385260838,7.54265195166451,10.6504103778876,7.49692727068201,12.0737623233764,8.74647760414252,7.19253406784778,7.64382316794953,8.73779705491216,8.33581241107345,7.64732439418977,9.54177210191524,7.56880846439408,9.13964579877069,12.153336222319,9.10434985658708,8.85419557507737,7.28709154059626,9.75063094560708,7.45908577529619,9.62652260325919,7.42449617125617,11.566084152318,10.1279662423164,9.74130317160438,10.4923134540339,8.39043744706522,13.7760541961429,8.68234630474416,8.12779464079465,9.07090506186117,7.20464113371368,11.007485679157,8.61844154744638,10.0033875100841,12.18173099479,7.79736967978652,9.93189191508819,11.3812861151815,11.1123869380275,12.4318664177658
"T38079_47",12.9050209470664,10.1082521017341,10.332636513181,9.44171737234593,10.3314741940671,8.82837418149387,7.43417639127815,9.07939259310023,7.65196875971691,9.52711151678785,8.69882763551442,9.29694616575585,10.1243586609742,10.3188864926481,13.1362446753094,9.6018905935722,10.2396748826231,5.39261707037425,8.9513532222983,10.5213253036482,8.62526727206213,9.16045620927993,10.1527997875952,8.14879085071369,9.59260120806008,11.788865523385,11.7933494619841,8.74928141771247,8.2723641542884,11.1915439574631,10.6531094851819,8.9775951248666,5.99096472991364,7.40976573748264,9.0053625274941,8.75110404921591,9.87794571898861,9.62908192808157,6.50620718699856,7.40713164170353,11.1237913636719,13.1794292410141,8.37276385260838,7.23815830256603,10.5298818109449,7.49692727068201,12.3256837888538,8.6515185676066,6.88686083322918,7.76050709124055,9.37717972160038,8.87010334569479,7.64732439418977,9.86558115698197,7.79101964215463,9.58655601749933,12.3068342260658,9.23582529566068,8.88111566425273,7.31732921643204,9.90183896119242,7.45908577529619,9.38751288772967,7.70468388681197,11.7942291089002,10.3456471345415,9.43050546322331,10.5634319938771,8.55799267582963,13.652916820916,8.2674736798246,8.42424377219159,9.3195815159433,6.433761890845,11.0065756147427,8.63445018291513,9.98874512736562,12.3432615777616,7.9477821915425,9.84019117163349,11.741361115633,11.4123897346352,12.6524899346985
"T38079_48",12.8160129712091,9.94771917261284,10.1807145267991,9.47243512352639,10.7434991201813,9.03270546703034,7.24642983687571,9.18921416683673,7.38462344147975,9.57164441127598,8.74873735522933,9.48216520753651,10.1304836660514,10.4864491208777,13.0498370278373,9.16609278870705,10.1434018801544,5.39261707037425,8.62065380430053,10.1675752748967,8.7234554526457,9.16597176801681,9.66558861068908,8.15755891332513,9.57132104878121,11.7510177118275,11.7145460733454,8.95428279943435,8.30284968441357,11.0646431593572,10.5022459804205,8.35000414473398,5.99096472991364,7.40976573748264,8.76864739787316,8.6385766700073,9.54958113336817,9.76001030016816,6.50620718699856,7.45232144900797,11.1262245304629,13.0643400189054,8.37276385260838,7.49446309790023,10.4400759872924,7.49692727068201,12.1990606645613,8.55701247467216,6.78768390613137,7.72394898066247,9.05638168909273,8.65542455791874,7.64732439418977,9.70180399608983,7.73497047809089,9.56067326510404,12.2494281688846,9.29808906609615,8.79590701192251,7.38884821583147,9.91837623891156,7.45908577529619,9.59506247874261,7.86870999046102,11.6904071234907,10.1575890045879,9.78953102199855,10.4495919679532,8.61995733411922,13.668701799312,8.8658943595146,8.38897206923879,9.07079041313276,6.7233904379112,10.975156170042,8.63093532468398,10.0968793729065,12.2357706045566,7.46963600233211,9.97513988697898,11.647561098057,11.2823910733793,12.5310559242143
